bootstrap_sample,n_node,cv_loss
186,13,0.0029680254069792016
186,14,0.0029697965729543526
186,15,0.002969834455961474
187,5,0.0029624523049300738
187,6,0.0029637062524597467
187,7,0.00296460244192221
187,8,0.002964511705261644
187,9,0.002961751500242992
187,10,0.002963013885515608
187,11,0.0029625672957015693
187,12,0.0029603498488829745
187,13,0.0029614018277747474
187,14,0.002963765604906666
187,15,0.002964048074845634
188,5,0.0029523161365194285
188,6,0.0029547685313441553
188,7,0.00295370460668725
188,8,0.00295479895180852
188,9,0.002951453505928514
188,10,0.0029509263444744047
188,11,0.0029524728662617236
188,12,0.0029512760872775217
188,13,0.002952567800795586
188,14,0.0029509997846160767
188,15,0.0029531545824826454
189,5,0.002999894085317102
189,6,0.0030012215352158023
189,7,0.0030013263590083976
189,8,0.0030021560834737632
189,9,0.002998417195612176
189,10,0.003000224301145292
189,11,0.0030003088076823742
189,12,0.002997685957100542
189,13,0.002997220974303985
189,14,0.0030000461621803817
189,15,0.003001717680555876
190,5,0.003005047550794319
190,6,0.003008519775655756
190,7,0.003007135494045729
190,8,0.003009347594413298
190,9,0.0030034768450982767
190,10,0.0030055498274019626
190,11,0.0030063310435413416
190,12,0.0030036246355773454
190,13,0.003006526384802424
190,14,0.003004569394823844
190,15,0.0030063309227051846
191,5,0.0029888351160016926
191,6,0.002989774066108194
191,7,0.0029898790329356086
191,8,0.0029897244415725724
191,9,0.002987098286605694
191,10,0.0029890823146949213
191,11,0.002987976336400166
191,12,0.0029859187211276907
191,13,0.0029877149203622884
191,14,0.0029883493302446423
191,15,0.0029891684340933957
192,5,0.002990657128572966
192,6,0.002993887239925913
192,7,0.002993438093924153
192,8,0.0029937431802379167
192,9,0.002989448650956387
192,10,0.0029921453798057514
192,11,0.0029911408153229205
192,12,0.002989555742965942
192,13,0.002992484131861572
192,14,0.0029905436901772387
192,15,0.0029919590785870806
193,5,0.0030015942659770245
193,6,0.0030058094855064197
193,7,0.0030034185324053645
193,8,0.003005456431942471
193,9,0.0029985625714009524
193,10,0.0030032908104215784
193,11,0.0030012982063103676
193,12,0.0029999916791266447
193,13,0.003000504443800803
193,14,0.0029995161493153247
193,15,0.0030020862450196293
194,5,0.003009290811384008
194,6,0.0030120388139039276
194,7,0.0030111641711777163
194,8,0.0030125229042910393
194,9,0.0030089423370858034
194,10,0.003010164276652393
194,11,0.003010174079931208
194,12,0.003008608433551022
194,13,0.0030105485137374628
194,14,0.0030091199713448685
194,15,0.0030110392209497234
195,5,0.002957503677052566
195,6,0.0029596252110940927
195,7,0.0029591342186457703
195,8,0.002960391374039119
195,9,0.0029565452014627064
195,10,0.002958757707945585
195,11,0.002957521926994059
195,12,0.0029559995602560663
195,13,0.002958712215977735
195,14,0.0029584751788230726
195,15,0.00295882730804774
196,5,0.0030535945193007697
196,6,0.0030559722298066205
196,7,0.0030555368274829144
196,8,0.003055997590306632
196,9,0.0030517077606766695
196,10,0.0030538544056544726
196,11,0.0030538869658642905
196,12,0.003052552476453146
196,13,0.0030542371831789217
196,14,0.00305316450928967
196,15,0.0030549175408161435
197,5,0.003011073333517912
197,6,0.0030120637800820616
197,7,0.003011507874429407
197,8,0.003012363459996399
197,9,0.0030089388327064264
197,10,0.003009506416668887
197,11,0.0030102308594564006
197,12,0.0030093984155013776
197,13,0.0030092684829885986
197,14,0.003009100260160963
197,15,0.003010512488630497
198,5,0.002931324030301697
198,6,0.0029320914574119325
198,7,0.0029320029594334697
198,8,0.0029324430668597025
198,9,0.0029292282943191718
198,10,0.0029303767780909577
198,11,0.0029300743450435232
198,12,0.0029295912828760967
198,13,0.002929153410512373
198,14,0.0029307701881769463
198,15,0.0029313678281466596
199,5,0.002952716555892529
199,6,0.002955168472814881
199,7,0.0029532017180707282
199,8,0.0029547600650011063
199,9,0.002951453086323367
199,10,0.0029517591334210186
199,11,0.0029515458109180726
199,12,0.0029533299043060777
199,13,0.0029535844749185498
199,14,0.002951108219247021
199,15,0.0029523002379713303
